Student_ID,Survey_Date,School_Name,Gender,City_Type,Family_Income,Plus2_Stream,Plus2_GPA,Entrance_Score_IOE,Entrance_Score_CEE,Entrance_Score_CMAT,Grade_English,Grade_Nepali,Grade_Social,Grade_Math,Grade_Physics,Grade_Chemistry,Grade_Biology,Grade_Computer,Grade_Accounts,Grade_Economics,Grade_Law,Interest_Technology,Interest_Math_Stats,Interest_Art_Design,Interest_Business_Money,Interest_Social_People,Interest_Bio_Health,Interest_Nature_Agri,Interest_Construction,Interest_Law_Politics,Interest_Hospitality_Food,Interest_Gaming_Entertainment,Interest_History_Culture,Suggested_Job_Role
STU_6593316,19-10-2023,Trinity,Male,Urban,High,Science_Bio,3.66,0,79,0,A,A+,A+,A,A+,A+,A+,NG,NG,NG,NG,3,4,4,2,3,4,8,1,4,4,1,3,Agri_Forestry
STU_1089792,03-03-2023,SOS Hermann,Female,Rural,Low,Science_Physical,3.51,119,0,0,A+,A+,A+,A+,A,A+,NG,A+,NG,NG,NG,1,2,3,10,3,1,1,1,4,1,4,3,Mgmt_Entrepreneur
STU_5267495,13-06-2023,Trinity,Male,Urban,Medium,Humanities,3.36,0,0,0,A+,A,A,NG,NG,NG,NG,NG,NG,A,NG,3,3,2,3,4,3,4,4,10,3,3,10,Hum_Political_Scientist
STU_5553814,16-06-2023,Trinity,Male,Urban,High,Science_Physical,3.29,95,0,0,A,A+,A,A+,A+,A+,NG,A+,NG,NG,NG,3,10,3,3,4,1,1,4,4,4,3,1,IT_Data_Scientist
STU_9755065,16-04-2023,SOS Hermann,Male,Urban,Low,Science_Physical,3.77,104,0,0,A+,A,A+,A+,A+,A,NG,A+,NG,NG,NG,10,2,1,1,2,3,1,3,4,3,4,3,Eng_Electronics_Comm
STU_0322080,26-01-2023,Trinity,Male,Rural,High,Science_Physical,3.23,85,0,0,A+,A,A,A+,A+,A,NG,B+,NG,NG,NG,4,10,3,4,2,3,4,2,3,3,1,1,Eng_Geomatics
STU_2069433,23-06-2023,Gandaki Boarding,Male,Rural,Medium,Science_Physical,1.92,47,0,0,B+,B,B,B,B,B+,NG,B+,NG,NG,NG,10,4,2,3,3,3,2,2,4,2,3,1,IT_Cloud_Engineer
STU_5606044,08-03-2023,Kathmandu Model,Male,Urban,Medium,Management,2.88,0,0,92,A,A,B+,B+,NG,NG,NG,B+,A+,A,NG,4,4,1,9,2,2,3,1,1,1,4,1,Mgmt_BBA_Finance
STU_2446299,21-12-2023,Public High,Female,Rural,Medium,Science_Bio,3.38,0,84,0,B+,A,A+,A+,A,A,A+,NG,NG,NG,NG,1,1,2,3,3,2,9,1,2,2,2,1,Agri_Forestry
STU_6758346,23-03-2023,Public High,Male,Rural,Medium,Science_Physical,2.81,100,0,0,B+,B+,B+,A,A,B,NG,A,NG,NG,NG,8,1,1,1,1,2,2,3,1,3,3,4,Eng_Computer_Engineer
STU_7478826,12-12-2023,Global College,Female,Urban,Medium,Humanities,2.87,0,0,0,A,B+,A+,NG,NG,NG,NG,NG,NG,B+,NG,1,1,3,1,4,4,2,2,4,1,4,2,Hum_Social_Worker_BSW
STU_7187276,17-09-2023,SOS Hermann,Male,Urban,Low,Science_Physical,3.58,88,0,0,A+,A,B+,A,A,A,NG,A+,NG,NG,NG,9,1,2,4,4,2,1,4,3,4,2,4,IT_Software_Engineer
STU_9378649,26-05-2023,Motherland,Female,Rural,Low,Management,3.05,0,0,81,A,A,A,A,NG,NG,NG,B+,A+,A,NG,10,3,4,2,3,1,1,2,1,2,2,4,IT_Software_Engineer
STU_9041798,30-11-2023,Gandaki Boarding,Female,Urban,Low,Science_Physical,3.7,113,0,0,A+,A,A,A+,A+,A+,NG,A+,NG,NG,NG,1,3,9,1,1,2,3,9,2,1,2,2,Eng_Architecture
STU_4277752,16-06-2023,SOS Hermann,Male,Urban,High,Science_Bio,3.18,0,68,0,A,B+,A,A,A,B+,A+,NG,NG,NG,NG,1,1,1,1,4,8,4,3,4,4,3,1,Med_Health_Assistant_HA
STU_0482498,21-01-2023,Public High,Female,Urban,High,Science_Physical,3.08,122,0,71,A,A,A,A+,A+,A,NG,A+,NG,NG,NG,10,3,3,4,2,1,3,2,1,2,1,3,Eng_Electronics_Comm
STU_8496046,28-09-2023,Budhanilkantha,Male,Rural,Low,Science_Physical,2.36,68,0,67,B,B,B,A,A,B,NG,A,NG,NG,NG,10,3,1,2,1,3,3,3,1,3,2,3,Eng_Computer_Engineer
STU_6649383,30-03-2023,Motherland,Female,Rural,High,Science_Bio,2.78,0,99,0,A,A+,B+,A,B+,A,A+,NG,NG,NG,NG,3,1,2,2,1,10,1,1,1,4,2,2,Eng_Civil_Engineer
STU_2909585,23-06-2023,Trinity,Female,Urban,High,Science_Physical,3.3,114,0,0,B+,A,A,A+,A+,A,NG,A+,NG,NG,NG,8,3,1,1,1,2,1,2,1,4,10,3,IT_Game_Developer
STU_6184670,16-08-2023,Kathmandu Model,Male,Urban,Low,Humanities,3.18,0,0,0,B+,A,A+,NG,NG,NG,NG,NG,NG,A,NG,3,3,1,2,3,3,1,3,1,3,4,1,Hum_Psychologist
STU_1138799,02-04-2023,Gandaki Boarding,Female,Urban,Low,Management,2.86,0,0,82,A,A,A,A+,NG,NG,NG,B+,B+,A+,NG,3,4,1,10,3,1,1,3,3,3,2,3,Mgmt_Supply_Chain
STU_6864909,08-02-2023,Budhanilkantha,Male,Urban,Medium,Science_Physical,3.1,103,0,0,A,A,A,A+,A,A,NG,A,NG,NG,NG,9,2,2,2,4,3,4,2,4,1,3,1,Eng_Electronics_Comm
STU_4933888,03-02-2023,SOS Hermann,Female,Rural,Medium,Humanities,3.96,0,0,0,A+,A,A+,NG,NG,NG,NG,NG,NG,A+,NG,4,10,1,10,2,1,3,2,9,2,1,4,Agri_Forestry
STU_1259168,13-03-2023,Gandaki Boarding,Male,Urban,Low,Science_Bio,3.41,0,111,0,A+,A,A,A+,A,A,A,NG,NG,NG,NG,1,3,2,4,1,4,3,4,1,10,2,2,Mgmt_Hotel_Mgmt_BHM
STU_9052829,06-07-2023,Trinity,Male,Urban,Medium,Humanities,2.8,0,0,0,A,A,A,NG,NG,NG,NG,NG,NG,B,NG,4,2,4,3,2,3,4,2,8,4,1,3,Hum_Journalist
STU_7461115,03-01-2023,BernHardt,Male,Urban,Low,Management,3.05,0,0,98,A,A+,A,B+,NG,NG,NG,A+,A,A,NG,10,4,2,3,1,3,4,2,1,3,4,4,IT_QA_Engineer
STU_0861445,24-01-2023,St. Xaviers,Male,Urban,Low,Science_Bio,2.55,0,81,0,A,B+,B+,B+,B+,A+,A,NG,NG,NG,NG,2,3,2,4,2,4,3,3,3,4,4,1,Med_Lab_Technician
STU_2584337,25-06-2023,Budhanilkantha,Female,Urban,Medium,Management,3.09,0,0,67,B+,A,A,A,NG,NG,NG,A,A+,A+,NG,2,4,2,8,3,2,1,1,2,4,3,2,Mgmt_BBA_Finance
STU_3074377,04-09-2023,Motherland,Male,Urban,Medium,Science_Bio,3.99,0,117,0,A+,A,A+,A+,A+,A+,A+,NG,NG,NG,NG,4,4,2,1,2,8,1,2,2,2,3,3,Med_B_Pharmacy
STU_4067404,16-12-2023,BernHardt,Female,Urban,Low,Humanities,3.42,0,0,0,A,A+,A+,NG,NG,NG,NG,NG,NG,A,NG,1,3,4,4,3,3,3,4,8,1,1,9,Hum_Political_Scientist
STU_3453479,08-10-2023,Trinity,Male,Rural,Medium,Science_Physical,3.19,116,0,0,A,A+,A,A,B+,A,NG,A,NG,NG,NG,10,2,1,4,1,1,2,1,3,4,4,1,IT_CyberSecurity
STU_3290828,02-07-2023,,Male,Urban,Medium,Management,3.39,0,0,89,A+,A+,A+,B+,NG,NG,NG,B+,A+,A+,NG,1,1,4,3,4,4,3,2,4,3,1,1,Mgmt_BBA_Marketing
STU_7079970,13-02-2023,Gandaki Boarding,Female,Urban,Medium,Science_Bio,3.37,0,87,0,A,A+,A,A,A+,A,A+,NG,NG,NG,NG,3,4,1,2,2,1,9,1,3,4,3,1,Agri_Forestry
STU_1870225,23-02-2023,Budhanilkantha,Male,Urban,Medium,Management,2.18,0,0,62,B,B+,B,B+,NG,NG,NG,B+,B,B+,NG,8,4,3,1,3,3,3,2,1,4,1,1,IT_Software_Engineer
STU_4325786,01-08-2023,Motherland,Male,Rural,High,Management,3.14,0,0,90,A+,A,A,A,NG,NG,NG,B+,A,B+,NG,3,2,1,10,2,1,2,2,10,2,1,2,Law_Corporate_Lawyer
STU_4291301,23-07-2023,Public High,Male,Rural,Medium,Science_Physical,2.84,69,0,64,A,B+,A,A,A,A,NG,B+,NG,NG,NG,2,4,2,10,3,3,3,2,4,4,3,3,Mgmt_Entrepreneur
STU_7134925,01-06-2023,Global College,,Rural,High,Humanities,3.21,0,0,0,A,A,A+,NG,NG,NG,NG,NG,NG,A,NG,,1,4,2,2,1,4,3,4,4,1,2,Hum_Social_Worker_BSW
STU_1345727,05-02-2023,Budhanilkantha,Female,Urban,Medium,Law,3.08,0,0,0,A,A+,A+,NG,NG,NG,NG,NG,NG,A,A+,1,1,3,2,3,3,3,1,10,1,3,4,Law_Criminal_Lawyer
STU_1070276,14-07-2023,Kathmandu Model,Female,Urban,Medium,Science_Physical,3.77,84,0,0,A+,A+,A,A+,A+,A+,NG,A+,NG,NG,NG,10,2,3,2,4,3,2,4,1,1,1,3,IT_CyberSecurity
STU_3178150,26-07-2023,Global College,Female,Urban,Medium,Humanities,3.12,0,0,0,A,A,A+,NG,NG,NG,NG,NG,NG,A,NG,1,2,4,3,1,3,4,1,2,3,1,3,Hum_Social_Worker_BSW
STU_8456757,22-02-2023,Budhanilkantha,Male,Urban,Medium,Management,4,0,0,100,A+,A+,A+,A+,NG,NG,NG,A+,A+,A+,NG,,3,2,9,1,3,4,3,8,3,2,2,Law_Corporate_Lawyer
STU_1968051,26-07-2023,St. Xaviers,Male,Urban,High,Science_Bio,3.89,0,95,0,A+,A+,A+,A+,A+,A+,A+,NG,NG,NG,NG,1,4,1,2,1,8,1,4,1,3,2,2,Med_B_Pharmacy
STU_0000963,14-06-2023,Kathmandu Model,Male,Urban,Medium,Science_Bio,3.03,0,96,0,A,A,B+,A+,A,A,A+,NG,NG,NG,NG,1,4,3,3,2,10,3,1,4,1,2,2,Med_BDS_Dentist
STU_8264938,13-11-2023,Motherland,Female,Urban,Low,Management,3.42,0,0,71,A+,A,A+,A+,NG,NG,NG,A,A,A,NG,2,2,1,4,3,3,2,4,4,3,2,2,Mgmt_HR_Manager
STU_3778685,24-10-2023,Motherland,Male,Urban,Medium,Science_Bio,3.98,0,98,0,A+,A+,A+,A+,A+,A+,A+,NG,NG,NG,NG,3,1,2,4,2,3,4,2,3,1,3,4,Med_Lab_Technician
STU_2451383,30-09-2023,Budhanilkantha,Female,Rural,Low,Science_Physical,2.67,100,0,0,A,B+,A,B+,B+,B+,NG,A,NG,NG,NG,,3,3,4,4,3,1,3,2,4,3,4,IT_Cloud_Engineer
STU_1964675,05-01-2023,Trinity,Female,Urban,Medium,Science_Physical,2.89,74,0,0,A+,A,B+,A+,A+,A+,NG,B+,NG,NG,NG,9,1,1,1,1,1,3,2,4,1,1,2,Eng_Electronics_Comm
STU_0528230,20-09-2023,Public High,Female,Urban,High,Management,3,0,0,83,B+,A,A,A,NG,NG,NG,A+,B+,A,NG,10,1,2,2,1,4,2,2,4,4,3,4,IT_QA_Engineer
STU_8155962,25-04-2023,Gandaki Boarding,Female,Urban,Medium,Humanities,3.99,0,0,0,A+,A,A+,NG,NG,NG,NG,NG,NG,A+,NG,1,1,4,2,2,2,4,4,1,2,4,4,Hum_Social_Worker_BSW
STU_4023636,04-10-2023,Budhanilkantha,Male,Urban,Medium,Science_Physical,3.66,97,0,0,A,A+,A,A+,A+,A,NG,A+,NG,NG,NG,9,1,2,3,2,1,3,4,3,3,4,3,IT_CyberSecurity
STU_7584116,01-08-2023,Gandaki Boarding,Female,Urban,Medium,Science_Physical,3.29,122,0,0,A+,A,A+,A+,A+,A,NG,A+,NG,NG,NG,8,4,3,1,2,3,1,2,1,1,1,3,Eng_Computer_Engineer
STU_5858393,29-03-2023,Gandaki Boarding,Female,Urban,Medium,Science_Bio,2.95,0,99,0,A,A,B+,A,B+,A+,A,NG,NG,NG,NG,,4,1,4,4,8,1,1,1,4,2,4,Med_B_Pharmacy
STU_6635407,05-02-2023,Gandaki Boarding,Female,Urban,Medium,Humanities,3.16,0,0,0,A,A,A,NG,NG,NG,NG,NG,NG,A,NG,2,1,4,2,4,2,3,3,3,2,1,2,Hum_Psychologist
STU_5619523,03-07-2023,Motherland,Male,Urban,High,Science_Bio,2.8,0,90,0,B+,B+,A,A,B+,A,A,NG,NG,NG,NG,2,2,2,2,3,3,8,2,4,3,2,4,Agri_Forestry
STU_2749662,16-04-2023,BernHardt,Male,Urban,Medium,Science_Bio,3.27,0,96,0,A+,A,A,A,A,A+,A+,NG,NG,NG,NG,1,4,1,1,4,4,10,4,4,1,3,2,Agri_Scientist
STU_1178295,05-07-2023,Budhanilkantha,Male,Urban,Low,Science_Physical,3.11,111,0,0,A,A,A,A+,A+,A,NG,A+,NG,NG,NG,8,3,3,2,3,2,1,1,1,2,2,1,Eng_Computer_Engineer
STU_6220895,15-02-2023,Kathmandu Model,Female,Urban,Low,Science_Physical,3.75,114,0,0,A+,A,A,A+,A+,A+,NG,A+,NG,NG,NG,,2,1,8,2,1,2,3,3,2,2,4,Mgmt_Entrepreneur
STU_4871425,30-08-2023,St. Xaviers,Female,Urban,Medium,Science_Physical,2.85,105,0,0,A,A,A,A+,A,A,NG,B+,NG,NG,NG,8,4,4,1,3,3,4,1,2,3,4,2,Eng_Electronics_Comm
STU_3557169,19-08-2023,Trinity,Male,Rural,Medium,Science_Physical,3.58,92,0,0,A+,A,A,A+,A,A,NG,A+,NG,NG,NG,9,10,2,1,3,3,3,1,2,2,2,3,IT_AI_ML_Engineer
STU_5491971,25-10-2023,SOS Hermann,Female,Rural,Medium,Law,3.83,0,0,0,A+,A+,A+,NG,NG,NG,NG,NG,NG,A+,A+,3,2,2,2,4,3,1,3,10,2,3,1,Law_Criminal_Lawyer
STU_7827915,22-07-2023,Gandaki Boarding,Female,Rural,High,Science_Physical,3.06,83,0,0,A,A,B+,A,A,A,NG,A,NG,NG,NG,2,1,9,2,2,2,1,10,3,4,3,3,Eng_Architecture
STU_6707408,25-12-2023,Kathmandu Model,Male,Rural,Medium,Science_Physical,3.09,81,0,0,B+,A,A,A+,A,A,NG,A,NG,NG,NG,,4,4,10,2,1,3,3,1,1,1,3,Mgmt_Entrepreneur
STU_5078747,03-07-2023,,Female,Rural,Medium,Science_Physical,2.82,80,0,70,A,A,B+,A,A+,B+,NG,A,NG,NG,NG,8,3,2,2,2,1,4,3,4,4,3,3,Eng_Computer_Engineer
STU_6739444,14-07-2023,SOS Hermann,Female,Urban,Medium,Science_Bio,3.65,0,97,0,A+,A,A,A+,A+,A+,A,NG,NG,NG,NG,1,1,4,1,1,9,2,1,2,3,4,3,Med_Health_Assistant_HA
STU_3838441,02-02-2023,Trinity,Male,Rural,High,Science_Bio,3.98,0,104,75,A+,A,A+,A+,A+,A+,A+,NG,NG,NG,NG,1,3,4,4,2,1,10,1,2,2,2,3,Med_Veterinary
STU_5090483,24-12-2023,SOS Hermann,Male,Rural,Medium,Science_Physical,3.15,61,0,0,B+,A+,A,B+,A,A,NG,A+,NG,NG,NG,9,4,1,4,3,1,2,3,1,2,10,2,IT_Game_Developer
STU_2439528,15-02-2023,Trinity,Female,Urban,Medium,Science_Physical,2.87,51,0,0,A,A,A,A,A,A,NG,B+,NG,NG,NG,2,9,2,2,3,1,3,3,4,4,1,4,Eng_Geomatics
STU_4816841,07-10-2023,Global College,Female,Urban,Medium,Science_Bio,3.37,0,99,0,A,A,A,A,A,A,A+,NG,NG,NG,NG,2,2,1,2,4,10,2,3,3,4,2,3,Med_BDS_Dentist
STU_7580619,05-01-2023,Kathmandu Model,Male,Rural,Medium,Humanities,3.63,0,0,0,A,A,A+,NG,NG,NG,NG,NG,NG,A+,NG,3,3,4,4,4,2,4,2,10,2,1,9,Hum_Political_Scientist
STU_8342139,02-07-2023,Kathmandu Model,Male,Rural,High,Science_Physical,2.64,67,0,73,B+,B,A+,A+,A,B+,NG,B+,NG,NG,NG,3,10,2,4,4,2,2,4,4,4,3,4,Eng_Geomatics
STU_0517144,02-06-2023,Global College,Male,Rural,Medium,Science_Physical,3.21,88,0,0,A+,A,A,A+,A,A+,NG,A+,NG,NG,NG,9,1,3,1,2,2,4,3,3,4,1,4,Eng_Electronics_Comm
STU_8723394,12-04-2023,Public High,Male,Rural,Medium,Science_Physical,3.12,116,0,0,A,A,A,A,A,A,NG,B+,NG,NG,NG,4,8,2,2,1,1,2,4,3,3,2,4,Eng_Geomatics
STU_5167640,04-11-2023,Global College,Female,Rural,High,Management,3.31,0,0,72,A,B+,A+,A,NG,NG,NG,B+,A+,A+,NG,4,4,2,8,2,1,3,1,3,4,2,2,Mgmt_BBA_Finance
STU_0053089,13-10-2023,Public High,Male,Rural,High,Science_Physical,3.08,102,0,0,A,A,A,A+,A,A,NG,A,NG,NG,NG,2,8,1,4,2,3,4,2,3,3,3,1,Eng_Geomatics
STU_7331109,30-01-2023,Public High,Female,Urban,High,Humanities,3.6,0,0,0,A+,A+,A+,NG,NG,NG,NG,NG,NG,A+,NG,2,3,3,2,2,3,3,2,3,2,1,2,Hum_Social_Worker_BSW
STU_2905059,23-04-2023,Public High,Female,Rural,High,Science_Physical,2.62,53,0,70,A,A,B+,A,A,B+,NG,B+,NG,NG,NG,4,9,2,2,2,1,1,3,1,3,1,4,Eng_Geomatics
STU_8909389,09-10-2023,SOS Hermann,Male,Rural,Medium,Science_Physical,2.69,90,0,0,A,B+,B+,A,A+,A,NG,A+,NG,NG,NG,10,3,4,2,4,2,4,1,4,2,4,3,Eng_Computer_Engineer
STU_7687904,04-07-2023,BernHardt,Female,Urban,Medium,Science_Bio,4,0,92,0,A+,A+,A+,A+,A+,A+,A+,NG,NG,NG,NG,2,2,,3,2,10,2,2,3,4,1,3,Med_MBBS_Doctor
STU_6320126,10-01-2023,SOS Hermann,Male,Urban,Medium,Humanities,3.19,0,0,0,A,A+,A+,NG,NG,NG,NG,NG,NG,A,NG,2,3,1,2,1,3,1,3,8,3,4,8,Hum_Political_Scientist
STU_6311905,28-01-2023,St. Xaviers,Female,Urban,High,Science_Physical,2.53,97,0,0,A,B,B+,A+,B+,B+,NG,A,NG,NG,NG,9,2,1,3,4,1,1,2,2,2,4,2,Eng_Computer_Engineer
STU_1296398,10-08-2023,Budhanilkantha,Male,Urban,Low,Law,3.31,0,0,0,A+,A,A+,NG,NG,NG,NG,NG,NG,A+,A+,3,3,3,1,3,1,1,3,8,4,4,3,Law_Criminal_Lawyer
STU_9525730,27-09-2023,BernHardt,,Rural,Medium,Science_Bio,3.54,0,97,0,B+,A,A,A+,A+,A+,A+,NG,NG,NG,NG,2,3,1,2,3,10,1,2,2,3,4,4,Med_BDS_Dentist
STU_5896479,03-02-2023,Trinity,Female,Rural,Medium,Science_Physical,2.59,75,0,0,B+,B+,A,A,A+,A,NG,A,NG,NG,NG,10,3,3,4,1,2,3,2,2,1,1,2,Eng_Computer_Engineer
STU_8908201,29-07-2023,Public High,Male,Rural,Medium,Science_Bio,2.67,0,89,0,A,B+,A,B+,A,A,B+,NG,NG,NG,NG,2,4,1,3,3,4,8,3,2,4,2,3,Agri_Scientist
STU_4304505,01-03-2023,Budhanilkantha,Female,Urban,Medium,Science_Bio,3.32,0,94,0,A,A,A+,A,A,A,A+,NG,NG,NG,NG,3,2,3,4,2,8,4,1,4,4,4,1,Med_MBBS_Doctor
STU_6521678,27-12-2023,Gandaki Boarding,Male,Urban,Medium,Science_Physical,3.6,91,0,0,A,A+,A,A,A+,A+,NG,A+,NG,NG,NG,10,3,3,4,3,2,3,4,1,3,9,4,IT_Game_Developer
STU_7145021,11-09-2023,Public High,Female,Rural,Medium,Science_Bio,2.94,0,98,0,B+,B+,B+,A,B+,A+,A,NG,NG,NG,NG,1,4,2,4,1,1,2,3,3,4,3,3,Med_Lab_Technician
STU_8748189,04-09-2023,St. Xaviers,Male,Rural,High,Science_Physical,3.55,89,0,0,A,A+,B+,A+,A,A,NG,A+,NG,NG,NG,10,1,4,2,3,2,1,1,1,4,4,3,IT_CyberSecurity
STU_4370458,03-02-2023,Public High,Female,Urban,Medium,Science_Physical,3.81,101,0,0,A+,A+,A+,A+,A+,A+,NG,A+,NG,NG,NG,3,3,9,4,4,3,3,8,1,2,4,4,Eng_Architecture
STU_5072458,26-08-2023,SOS Hermann,Female,Urban,Low,Science_Physical,3.49,77,0,0,A,A+,A+,A+,A,A,NG,A+,NG,NG,NG,8,4,2,2,1,2,2,3,1,1,3,4,IT_CyberSecurity
STU_6574311,21-08-2023,Public High,Female,Urban,Medium,Science_Physical,3.81,119,0,0,A+,A,A,A,A+,A+,NG,A+,NG,NG,NG,10,2,4,3,1,2,4,1,4,4,8,3,IT_Game_Developer
STU_3234428,26-05-2023,Motherland,Female,Urban,Low,Science_Bio,3.14,0,90,0,A+,A,A,B+,A,A,A+,NG,NG,NG,NG,,3,3,1,1,9,1,2,3,2,1,3,Med_BSc_Nursing
STU_5139164,15-10-2023,St. Xaviers,Female,Urban,High,Science_Bio,3.46,0,107,79,B+,A,A+,A+,A,A+,A+,NG,NG,NG,NG,2,1,2,1,3,3,4,2,2,3,4,4,Med_Lab_Technician
STU_9005532,21-12-2023,Trinity,Male,Urban,,Science_Physical,3.32,127,0,0,A+,A,A,B+,A+,A,NG,A+,NG,NG,NG,9,2,3,1,1,2,4,3,2,4,3,1,IT_Software_Engineer
STU_0483431,03-07-2023,Kathmandu Model,Male,Urban,Medium,Science_Physical,3.36,103,0,0,A+,A+,A,A+,A+,A+,NG,A,NG,NG,NG,,10,1,2,4,2,4,2,2,3,4,3,Eng_Geomatics
STU_9719089,26-01-2023,Kathmandu Model,,Rural,Low,Management,3.44,0,0,90,A+,A+,A+,A,NG,NG,NG,A+,A,A,NG,3,1,4,4,3,3,3,3,3,2,3,4,Mgmt_HR_Manager
STU_4126402,20-04-2023,Gandaki Boarding,,Rural,Medium,Humanities,3.28,0,0,0,A,A+,A+,NG,NG,NG,NG,NG,NG,B+,NG,2,1,,1,3,3,2,2,10,1,1,10,Hum_Political_Scientist
STU_2060191,25-06-2023,Budhanilkantha,Male,Rural,Medium,Management,2.64,0,0,72,B+,B+,A,A,NG,NG,NG,A,B+,A,NG,10,1,4,4,4,1,4,3,1,3,3,4,IT_Software_Engineer
STU_7089609,27-08-2023,BernHardt,Female,Rural,Medium,Science_Physical,2.76,109,0,0,B+,A,A,A,A,A,NG,A,NG,NG,NG,9,4,4,1,4,3,3,1,2,3,2,1,Eng_Computer_Engineer
STU_1189825,28-01-2023,St. Xaviers,Male,Urban,Medium,Science_Physical,3.22,95,0,0,B+,A+,A,A,A,A+,NG,A+,NG,NG,NG,8,1,1,4,4,1,4,3,2,4,4,2,IT_Cloud_Engineer
STU_7620521,07-05-2023,SOS Hermann,Female,Urban,Low,Science_Physical,3.12,101,0,0,A,A,A,A+,A+,B+,NG,A,NG,NG,NG,9,3,2,4,4,2,4,3,3,4,2,4,Hum_Social_Worker_BSW
STU_5369688,18-08-2023,Trinity,Male,Urban,High,Science_Bio,2.75,0,76,0,A,B+,A,B+,B+,B+,A,NG,NG,NG,NG,2,2,1,1,2,4,10,4,2,2,2,3,Agri_Forestry
STU_5481962,21-03-2023,Kathmandu Model,Female,Urban,Medium,Science_Bio,3.81,0,92,0,A+,A,A+,A,A+,A+,A+,NG,NG,NG,NG,4,4,1,3,4,9,3,1,3,1,2,3,Med_B_Pharmacy
STU_2997698,05-07-2023,Gandaki Boarding,Male,Urban,Medium,Science_Bio,2.6,0,103,0,B+,A,B+,B+,B+,A+,A+,NG,NG,NG,NG,1,2,2,3,2,9,3,1,2,4,1,3,Med_MBBS_Doctor
STU_9475046,18-03-2023,Budhanilkantha,Male,Rural,Medium,Science_Physical,3.35,79,0,0,A,A+,A+,A,A,A,NG,A,NG,NG,NG,2,3,2,1,2,9,2,1,1,2,1,1,Med_Public_Health_BPH
STU_9460729,04-07-2023,Public High,Male,Urban,Medium,Science_Bio,3.58,0,118,0,A+,A,A,A+,A+,A+,A+,NG,NG,NG,NG,1,4,1,3,1,8,1,1,1,3,3,2,Med_Health_Assistant_HA
STU_2246259,16-06-2023,Gandaki Boarding,,Urban,High,Science_Bio,3.12,0,117,0,A,A,A+,A,A,A,A+,NG,NG,NG,NG,2,2,1,3,4,8,4,4,2,1,1,2,Med_Public_Health_BPH
STU_7138403,24-09-2023,SOS Hermann,Male,Urban,Medium,Law,3.1,0,0,0,A+,A,A,NG,NG,NG,NG,NG,NG,B+,A,3,1,4,10,1,1,4,1,9,1,2,4,Law_Corporate_Lawyer
STU_5389670,17-05-2023,Motherland,Female,Rural,Low,Management,2.45,0,0,77,B+,B+,B+,A,NG,NG,NG,B+,B+,A,NG,1,1,4,9,4,1,2,1,2,1,2,2,Mgmt_Entrepreneur
STU_8182868,11-08-2023,SOS Hermann,Female,Rural,Medium,Management,3.21,0,0,88,A,A,A,A,NG,NG,NG,A,A,A,NG,2,1,1,3,1,4,2,4,3,9,4,4,Mgmt_Hotel_Mgmt_BHM
STU_3457420,11-04-2023,Global College,Female,Urban,Medium,Science_Physical,3.29,107,0,0,A,A,A,A+,A,B+,NG,A+,NG,NG,NG,8,2,2,3,3,2,3,2,2,1,3,1,IT_Cloud_Engineer
STU_5434321,15-03-2023,St. Xaviers,Male,Urban,Low,Science_Bio,3.56,0,105,0,A,A,A+,A,A+,A,A+,NG,NG,NG,NG,3,3,3,2,3,3,9,3,2,4,1,4,Agri_Forestry
STU_5956257,05-03-2023,SOS Hermann,Female,Urban,Medium,Science_Physical,3.42,98,0,0,A,A+,A,A,A+,A,NG,A+,NG,NG,NG,10,4,2,3,2,3,1,2,2,1,2,2,IT_QA_Engineer
STU_0260863,30-12-2023,Motherland,Female,Urban,Medium,Humanities,3.8,0,0,0,A,A+,A+,NG,NG,NG,NG,NG,NG,A+,NG,1,3,2,3,3,2,4,3,8,3,2,10,Hum_Political_Scientist
STU_5467597,15-01-2023,SOS Hermann,Female,Urban,Medium,Management,2.35,0,0,53,B+,B+,B+,B+,NG,NG,NG,A,A,A,NG,2,4,3,8,2,3,3,1,1,2,4,4,Mgmt_BBA_Finance
STU_9399661,01-02-2023,Trinity,Male,Urban,Low,Science_Physical,27.6,88,0,0,B+,A,B+,A,A+,A,NG,A,NG,NG,NG,8,3,4,1,3,3,1,2,1,2,4,4,IT_CyberSecurity
STU_5705627,19-07-2023,SOS Hermann,Female,Urban,Medium,Management,2.87,0,0,73,B+,A+,A,B+,NG,NG,NG,B+,A,B+,NG,2,3,2,10,1,1,4,4,8,2,1,3,Mgmt_CA
STU_0020363,13-04-2023,Gandaki Boarding,Male,Urban,Medium,Science_Physical,2.58,92,0,0,B+,B,B+,A+,B+,B+,NG,A,NG,NG,NG,8,10,1,3,4,2,2,4,1,3,4,4,IT_AI_ML_Engineer
STU_9512112,28-06-2023,St. Xaviers,Male,Urban,Low,Science_Bio,2.58,0,88,76,B+,B+,B+,B,B+,A,B+,NG,NG,NG,NG,1,1,2,2,1,10,4,2,4,2,2,2,Med_Health_Assistant_HA
STU_9827964,15-02-2023,St. Xaviers,Female,Urban,Low,Management,3.28,0,0,92,A+,A,A,A,NG,NG,NG,A,A,A,NG,3,1,1,4,3,1,4,3,4,8,2,3,Mgmt_Hotel_Mgmt_BHM
